Ticker,Name
601200,上海环境
002201,正威新材
301022,海泰科
600491,龙元建设
000563,陕国投Ａ
688114,华大智造
688455,科捷智能
688021,奥福环保
688287,ST观典
300545,联得装备
601968,宝钢包装
300595,欧普康视
601595,上海电影
300952,恒辉安防
600887,伊利股份
002054,德美化工
688247,宣泰医药
603385,惠达卫浴
600133,东湖高新
603301,振德医疗
300501,海顺新材
688161,威高骨科
600318,新力金融
002091,江苏国泰
301113,雅艺科技
300239,东宝生物
000410,沈阳机床
300337,银邦股份
301272,英华特
002066,瑞泰科技
300650,太龙股份
600109,国金证券
002558,巨人网络
301518,长华化学
603119,浙江荣泰
301076,新瀚新材
300994,久祺股份
300409,道氏技术
002132,恒星科技
000759,中百集团
601015,陕西黑猫
603102,百合股份
301008,宏昌科技
002605,姚记科技
002065,东华软件
002872,ST天圣
002363,隆基机械
688139,海尔生物
301283,聚胶股份
002214,大立科技
600693,东百集团
002583,海能达
300275,梅安森
300314,戴维医疗
002162,悦心健康
002289,ST宇顺
301367,怡和嘉业
300746,汉嘉设计
301077,星华新材
600776,东方通信
301313,凡拓数创
603816,顾家家居
003004,声迅股份
000712,锦龙股份
601801,皖新传媒
600249,两面针
002642,荣联科技
000036,华联控股
600284,浦东建设
002989,中天精装
000612,焦作万方
603153,上海建科
300070,碧水源
002596,海南瑞泽
688529,豪森智能
002763,汇洁股份
603612,索通发展
600814,杭州解百
688510,航亚科技
601099,太平洋
605303,园林股份
688266,泽璟制药-U
002368,太极股份
300528,幸福蓝海
601880,辽港股份
600165,*ST宁科
002972,科安达
688057,金达莱
300113,顺网科技
301231,荣信文化
002992,宝明科技
688121,卓然股份
300279,和晶科技
002571,德力股份
002742,ST三圣
300769,德方纳米
300285,国瓷材料
603208,江山欧派
688082,盛美上海
688585,上纬新材
001255,博菲电气
600303,ST曙光
600857,宁波中百
688586,江航装备
002887,绿茵生态
002174,游族网络
301287,康力源
300840,酷特智能
688633,星球石墨
605499,东鹏饮料
603937,丽岛新材
002274,华昌化工
002340,格林美
688212,澳华内镜
000407,胜利股份
600665,天地源
301315,威士顿
002559,亚威股份
002268,电科网安
002847,盐津铺子
300823,建科智能
002899,英派斯
600377,宁沪高速
301329,信音电子
603358,华达科技
300627,华测导航
605060,联德股份
600769,祥龙电业
000420,吉林化纤
600778,友好集团
603048,浙江黎明
300910,瑞丰新材
000014,沙河股份
600482,中国动力
002629,仁智股份
301152,天力锂能
300265,通光线缆
600439,瑞贝卡
600479,千金药业
002726,龙大美食
000860,顺鑫农业
600715,*ST文投
002457,青龙管业
603194,中力股份
603678,火炬电子
300697,电工合金
600691,阳煤化工
688137,近岸蛋白
300049,福瑞股份
000737,北方铜业
688302,海创药业-U
300072,海新能科
300115,长盈精密
600289,*ST信通
600797,浙大网新
002861,瀛通通讯
601519,大智慧
301206,三元生物
600794,保税科技
603458,勘设股份
300056,中创环保
603890,春秋电子
600149,廊坊发展
300750,宁德时代
605005,合兴股份
300002,神州泰岳
002466,天齐锂业
688004,博汇科技
601086,国芳集团
300830,金现代
002490,ST墨龙
300525,博思软件
002469,三维化学
603686,福龙马
605098,行动教育
002106,莱宝高科
600018,上港集团
301361,众智科技
000652,泰达股份
600789,鲁抗医药
300352,北信源
600325,华发股份
002868,绿康生化
300758,七彩化学
600573,惠泉啤酒
300416,苏试试验
301218,华是科技
300052,中青宝
002722,物产金轮
603393,新天然气
600560,金自天正
688708,佳驰科技
600237,铜峰电子
600909,华安证券
600827,百联股份
301500,飞南资源
600158,中体产业
301298,东利机械
603585,苏利股份
002563,森马服饰
002397,梦洁股份
600724,宁波富达
001222,源飞宠物
688472,阿特斯
301270,汉仪股份
002518,科士达
002353,杰瑞股份
600727,鲁北化工
000852,石化机械
300605,恒锋信息
002263,大东南
688518,联赢激光
603602,纵横通信
603011,合锻智能
301098,金埔园林
002734,利民股份
002836,新宏泽
600193,创兴资源
603860,中公高科
000711,*ST京蓝
301617,博苑股份
603089,正裕工业
300965,*ST恒宇
002168,ST惠程
601162,天风证券
300119,瑞普生物
688778,厦钨新能
603991,至正股份
002780,三夫户外
000776,广发证券
000058,深 赛 格
002615,哈尔斯
600246,万通发展
002498,汉缆股份
000032,深桑达Ａ
688117,圣诺生物
600633,浙数文化
300558,贝达药业
601366,利群股份
002533,金杯电工
301210,金杨股份
300951,博硕科技
688176,亚虹医药-U
300059,东方财富
300141,和顺电气
688109,品茗科技
300861,美畅股份
301387,光大同创
301111,粤万年青
600980,北矿科技
300400,劲拓股份
002194,武汉凡谷
300102,乾照光电
605188,国光连锁
300789,唐源电气
688433,华曙高科
688182,灿勤科技
002601,龙佰集团
000990,诚志股份
300956,英力股份
600259,广晟有色
688029,南微医学
689009,九号公司-WD
300164,通源石油
603221,爱丽家居
002980,华盛昌
603598,引力传媒
688103,国力股份
601788,光大证券
688625,呈和科技
688052,纳芯微
000967,盈峰环境
002277,友阿股份
300320,海达股份
300683,海特生物
002164,宁波东力
001366,播恩集团
600675,中华企业
300208,*ST中程
688236,春立医疗
600714,金瑞矿业
600129,太极集团
603988,中电电机
601298,青岛港
600350,山东高速
601121,宝地矿业
301356,天振股份
301353,普莱得
300993,玉马遮阳
603948,建业股份
002978,安宁股份
300853,申昊科技
688308,欧科亿
300541,先进数通
300677,英科医疗
003040,楚天龙
300289,利德曼
688323,瑞华泰
605108,同庆楼
301049,超越科技
001339,智微智能
001218,丽臣实业
688566,吉贝尔
000062,深圳华强
603200,上海洗霸
603636,南威软件
688115,思林杰
688076,诺泰生物
000715,中兴商业
000783,长江证券
002200,ST交投
000831,中国稀土
002110,三钢闽光
603535,嘉诚国际
002423,中粮资本
603158,腾龙股份
301120,新特电气
603315,福鞍股份
603127,昭衍新药
603811,诚意药业
688087,英科再生
300389,艾比森
601601,中国太保
002006,精工科技
301302,华如科技
600610,中毅达
000720,新能泰山
605178,时空科技
688568,中科星图
002139,拓邦股份
600052,东望时代
300926,博俊科技
002105,信隆健康
000555,神州信息
688081,兴图新科
301062,上海艾录
002798,帝欧家居
603600,永艺股份
601696,中银证券
301273,瑞晨环保
688026,洁特生物
002871,伟隆股份
600191,华资实业
601798,蓝科高新
600062,华润双鹤
600219,南山铝业
600064,南京高科
603799,华友钴业
301388,欣灵电气
300637,扬帆新材
600984,建设机械
002073,软控股份
000792,盐湖股份
300655,晶瑞电材
688285,高铁电气
600590,泰豪科技
603516,淳中科技
300597,吉大通信
001217,华尔泰
601901,方正证券
301161,唯万密封
301025,读客文化
300576,容大感光
301067,显盈科技
301305,朗坤环境
000505,京粮控股
605086,龙高股份
002388,ST新亚
688519,南亚新材
300765,新诺威
600846,同济科技
603058,永吉股份
603500,祥和实业
600369,西南证券
300120,经纬辉开
300930,屹通新材
603587,地素时尚
000750,国海证券
002673,西部证券
600054,黄山旅游
688271,联影医疗
603520,司太立
600993,马应龙
600299,安迪苏
002479,富春环保
600392,盛和资源
002452,长高电新
002777,久远银海
688328,深科达
002014,永新股份
603990,麦迪科技
300435,中泰股份
600505,西昌电力
605298,必得科技
300166,东方国信
688517,金冠电气
002099,海翔药业
603508,思维列控
301108,洁雅股份
603568,伟明环保
300512,中亚股份
301217,铜冠铜箔
688066,航天宏图
000007,全新好
002911,佛燃能源
002258,利尔化学
603677,奇精机械
603367,辰欣药业
605286,同力日升
688528,秦川物联
002845,同兴达
001322,箭牌家居
301122,采纳股份
300235,方直科技
688596,正帆科技
600694,大商股份
000985,大庆华科
002430,杭氧股份
605208,永茂泰
002620,瑞和股份
688251,井松智能
688533,上声电子
301208,中亦科技
002204,大连重工
603703,盛洋科技
002564,*ST天沃
603583,捷昌驱动
600516,方大炭素
603172,万丰股份
002298,中电兴发
688265,南模生物
002256,兆新股份
002581,未名医药
300773,拉卡拉
603183,建研院
601666,平煤股份
002697,红旗连锁
601727,上海电气
600507,方大特钢
688611,杭州柯林
002293,罗莱生活
002183,怡 亚 通
000528,柳    工
301380,挖金客
300757,罗博特科
002167,东方锆业
002517,恺英网络
688227,品高股份
603999,读者传媒
003030,祖名股份
301363,美好医疗
301265,华新环保
000823,超声电子
002012,凯恩股份
301193,家联科技
002028,思源电气
600966,博汇纸业
003012,东鹏控股
300864,南大环境
000731,四川美丰
002282,博深股份
300618,寒锐钴业
002111,威海广泰
300339,润和软件
600918,中泰证券
301043,绿岛风
605080,浙江自然
600295,鄂尔多斯
688428,诺诚健华-U
603950,长源东谷
603578,三星新材
301093,华兰股份
301299,卓创资讯
603698,航天工程
300143,盈康生命
301383,天键股份
300938,信测标准
603132,金徽股份
600056,中国医药
300966,共同药业
300333,兆日科技
300315,掌趣科技
605058,澳弘电子
601827,三峰环境
605122,四方新材
301026,浩通科技
002768,国恩股份
601222,林洋能源
300369,绿盟科技
600728,佳都科技
002939,长城证券
002410,广联达
301207,华兰疫苗
605189,富春染织
001206,依依股份
600233,圆通速递
300601,康泰生物
300012,华测检测
000812,陕西金叶
300452,山河药辅
603737,三棵树
000011,深物业A
301107,瑜欣电子
688155,先惠技术
300457,赢合科技
000656,*ST金科
002931,锋龙股份
603169,兰石重装
001226,拓山重工
600208,衢州发展
605081,太和水
002218,拓日新能
300016,北陆药业
002676,顺威股份
300020,*ST银江
002440,闰土股份
600365,ST通葡
600641,万业企业
003011,海象新材
002127,南极电商
605090,九丰能源
688170,德龙激光
600405,动力源
002603,以岭药业
600876,凯盛新能
600556,天下秀
300031,宝通科技
688669,聚石化学
603226,菲林格尔
300097,ST智云
002144,宏达高科
002319,乐通股份
603377,ST东时
301115,建科股份
603150,万朗磁塑
600584,长电科技
688175,高凌信息
688132,邦彦技术
300057,万顺新材
002442,龙星化工
300493,润欣科技
603018,华设集团
002336,*ST人乐
000682,东方电子
002586,*ST围海
688126,沪硅产业
000059,华锦股份
301203,国泰环保
002209,达 意 隆
301166,优宁维
300803,指南针
300857,协创数据
301559,中集环科
603768,常青股份
002198,嘉应制药
001323,慕思股份
603559,*ST通脉
603199,九华旅游
600444,国机通用
000409,云鼎科技
300729,乐歌股份
300388,节能国祯
002961,瑞达期货
603825,华扬联众
603307,扬州金泉
603906,龙蟠科技
688719,爱科赛博
002551,尚荣医疗
600894,广日股份
300685,艾德生物
002597,金禾实业
688301,奕瑞科技
000922,佳电股份
002381,双箭股份
688395,正弦电气
601878,浙商证券
600880,博瑞传播
002706,良信股份
002327,富安娜
002097,山河智能
301391,卡莱特
002820,桂发祥
000969,安泰科技
002858,力盛体育
300405,科隆股份
002159,三特索道
002889,东方嘉盛
603776,永安行
600416,湘电股份
301321,翰博高新
000561,烽火电子
300037,新宙邦
300214,日科化学
002745,木林森
002406,远东传动
603003,*ST龙宇
300546,雄帝科技
300674,宇信科技
000886,海南高速
605228,神通科技
002061,浙江交科
603311,金海高科
603901,永创智能
002692,远程股份
603101,汇嘉时代
300062,中能电气
301220,亚香股份
002454,松芝股份
601918,新集能源
002543,万和电气
301189,奥尼电子
002412,汉森制药
603879,ST永悦
603214,爱婴室
001229,魅视科技
301053,远信工业
688646,逸飞激光
688246,嘉和美康
600740,山西焦化
003009,中天火箭
300469,信息发展
300500,启迪设计
301267,华厦眼科
300085,银之杰
600895,张江高科
601375,中原证券
300323,华灿光电
688450,光格科技
603237,五芳斋
601399,国机重装
600829,人民同泰
600030,中信证券
000586,汇源通信
002918,蒙娜丽莎
300449,汉邦高科
688386,泛亚微透
002309,*ST中利
300819,聚杰微纤
301468,博盈特焊
600206,有研新材
605196,华通线缆
600051,宁波联合
688191,智洋创新
002746,仙坛股份
300453,三鑫医疗
301167,建研设计
603429,集友股份
603297,永新光学
600682,南京新百
000564,供销大集
002674,兴业科技
603722,阿科力
600499,科达制造
600390,五矿资本
600355,精伦电子
300862,蓝盾光电
300866,安克创新
601615,明阳智能
301309,万得凯
603599,广信股份
002658,雪迪龙
002449,国星光电
002921,联诚精密
605100,华丰股份
688398,赛特新材
002500,山西证券
300987,川网传媒
001227,兰州银行
002197,ST证通
688501,青达环保
300101,振芯科技
000422,湖北宜化
300816,艾可蓝
688077,大地熊
300897,山科智能
000915,华特达因
688125,安达智能
300001,特锐德
688690,纳微科技
000960,锡业股份
300437,清水源
001332,锡装股份
600598,北大荒
000532,华金资本
600155,华创云信
603190,亚通精工
605488,福莱新材
001228,永泰运
002859,洁美科技
600721,百花医药
001358,兴欣新材
000983,山西焦煤
301221,光庭信息
603126,中材节能
603348,文灿股份
002588,史丹利
301020,密封科技
002799,环球印务
601011,宝泰隆
688526,科前生物
300737,科顺股份
300890,翔丰华
301259,艾布鲁
300081,恒信东方
002530,金财互联
300480,光力科技
000957,中通客车
301078,孩子王
688039,当虹科技
601231,环旭电子
600376,首开股份
301150,中一科技
300653,正海生物
600503,华丽家族
601010,文峰股份
688677,海泰新光
300359,全通教育
603053,成都燃气
603227,雪峰科技
603639,海利尔
002116,中国海诚
600256,广汇能源
603558,健盛集团
000802,北京文化
600775,南京熊猫
301239,普瑞眼科
301185,鸥玛软件
300254,仟源医药
002905,金逸影视
603113,金能科技
000031,大悦城
300917,特发服务
002316,ST亚联
300676,华大基因
300088,长信科技
600106,重庆路桥
000526,学大教育
603055,台华新材
600012,皖通高速
301081,严牌股份
003032,传智教育
300484,蓝海华腾
688148,芳源股份
605289,罗曼股份
300513,恒实科技
002471,中超控股
688588,凌志软件
603359,东珠生态
000989,ST九芝
000582,北部湾港
600406,国电南瑞
002024,ST易购
002036,联创电子
600906,财达证券
600180,瑞茂通
300584,海辰药业
300424,航新科技
000622,*ST恒立
600703,三安光电
002832,比音勒芬
300865,大宏立
600073,光明肉业
002425,ST凯文
300911,亿田智能
300928,华安鑫创
600688,上海石化
600513,联环药业
301153,中科江南
300550,和仁科技
000738,航发控制
300278,华昌达
688267,中触媒
300808,久量股份
000609,*ST中迪
002637,赞宇科技
000815,美利云
001379,腾达科技
688195,腾景科技
603209,兴通股份
603963,*ST大药
688552,航天南湖
603577,汇金通
000417,合百集团
000863,三湘印象
000923,河钢资源
002633,申科股份
002793,罗欣药业
688520,神州细胞-U
300600,ST瑞科
688317,之江生物
600774,汉商集团
600549,厦门钨业
603123,翠微股份
002112,三变科技
002145,中核钛白
300226,上海钢联
603595,东尼电子
600664,哈药股份
601555,东吴证券
002778,中晟高科
000605,渤海股份
002846,英联股份
002387,维信诺
600262,北方股份
002599,盛通股份
002849,威星智能
300712,永福股份
002238,天威视讯
688539,高华科技
605099,共创草坪
603239,浙江仙通
300902,国安达
605218,伟时电子
688468,科美诊断
688156,路德环境
601377,兴业证券
605008,长鸿高科
000607,华媒控股
603822,嘉澳环保
002150,通润装备
301508,中机认检
603726,朗迪集团
603180,金牌家居
300151,昌红科技
600083,*ST博信
001223,欧克科技
002818,富森美
600190,ST锦港
002343,慈文传媒
001328,登康口腔
002728,特一药业
002870,香山股份
002826,易明医药
002424,ST百灵
000419,通程控股
300838,浙江力诺
601003,柳钢股份
301539,宏鑫科技
000151,中成股份
301035,润丰股份
002925,盈趣科技
600958,东方证券
600711,ST盛屯
002032,苏 泊 尔
600123,兰花科创
300963,中洲特材
300465,高伟达
603708,家家悦
603186,华正新材
000686,东北证券
002767,先锋电子
688157,松井股份
300121,阳谷华泰
301421,波长光电
688562,航天软件
002860,星帅尔
300548,博创科技
000567,海德股份
601369,陕鼓动力
601512,中新集团
688012,中微公司
603357,设计总院
301033,迈普医学
002789,建艺集团
001378,德冠新材
002848,高斯贝尔
000501,武商集团
300203,聚光科技
600635,大众公用
300779,惠城环保
600271,航天信息
603773,沃格光电
600867,通化东宝
301362,民爆光电
002576,通达动力
601136,首创证券
300130,新国都
688466,金科环境
600136,ST明诚
603586,金麒麟
301598,博科测试
002208,合肥城建
002048,宁波华翔
