Ticker,Name
300610,晨化股份
300129,泰胜风能
688362,甬矽电子
301022,海泰科
300689,澄天伟业
002892,科力尔
688153,唯捷创芯
000563,陕国投Ａ
300071,福石控股
002399,海普瑞
002444,巨星科技
688262,国芯科技
688455,科捷智能
688489,三未信安
603327,福蓉科技
300545,联得装备
600469,风神股份
688002,睿创微纳
301172,君逸数码
603233,大参林
301258,富士莱
002241,歌尔股份
688247,宣泰医药
688108,赛诺医疗
300229,拓尔思
300831,派瑞股份
600133,东湖高新
301262,海看股份
603986,兆易创新
301129,瑞纳智能
600988,赤峰黄金
002863,今飞凯达
300501,海顺新材
300412,迦南科技
688173,希荻微
300520,科大国创
002817,黄山胶囊
003036,泰坦股份
603344,星德胜
301181,标榜股份
605588,冠石科技
300337,银邦股份
301272,英华特
300570,太辰光
688584,上海合晶
002066,瑞泰科技
301089,拓新药业
300650,太龙股份
300482,万孚生物
605151,西上海
002558,巨人网络
600879,航天电子
600843,上工申贝
002190,成飞集成
002782,可立克
301076,新瀚新材
000713,丰乐种业
301332,德尔玛
300409,道氏技术
688707,振华新材
603039,泛微网络
300394,天孚通信
300531,优博讯
300887,谱尼测试
688120,华海清科
688088,虹软科技
301008,宏昌科技
603823,百合花
001225,和泰机电
002065,东华软件
002363,隆基机械
301165,锐捷网络
688327,云从科技-UW
301357,北方长龙
688107,安路科技
688139,海尔生物
300260,新莱应材
603897,长城科技
603373,安邦护卫
000733,振华科技
002866,传艺科技
300153,科泰电源
688260,昀冢科技
002414,高德红外
688326,经纬恒润-W
603013,亚普股份
301567,贝隆精密
301236,软通动力
688766,普冉股份
300811,铂科新材
688162,巨一科技
300782,卓胜微
002928,华夏航空
603629,利通电子
688768,容知日新
603138,海量数据
300045,华力创通
300596,利安隆
688581,安杰思
603309,维力医疗
002538,司尔特
300275,梅安森
300092,科新机电
300638,广和通
002056,横店东磁
301080,百普赛斯
000901,航天科技
000650,仁和药业
688152,麒麟信安
300154,瑞凌股份
688186,广大特材
688551,科威尔
300746,汉嘉设计
688207,格灵深瞳
688378,奥来德
301511,德福科技
